TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
circuito, circuito, circuito, NOUN, False
histórico, histórico, histórico, ADJ, False
,, ,, ,, PUNCT, False
há, há, haver, VERB, False
mais, mai, mais, ADV, True
conforto, conforto, conforto, NOUN, False
na, na, em o, ADP, True
Barra, barra, Barra, NOUN, False
,, ,, ,, PUNCT, False
onde, ond, onde, PRON, True
os, os, o, DET, True
trios, trio, trio, NOUN, False
elétricos, elétrico, elétrico, ADJ, False
desfilam, desfilam, desfilar, VERB, False
na, na, em o, ADP, True
avenida, avenida, avenida, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
