TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
Telê, telê, Telê, PROPN, False
Santana, santana, Santana, PROPN, False
ainda, ainda, ainda, ADV, True
hoje, hoje, hoje, ADV, False
,, ,, ,, PUNCT, False
para, para, para, SCONJ, True
receber, receb, receber, VERB, False
as, as, o, DET, True
primeiras, primeira, primeiro, ADJ, False
orientações, orientaçõ, orientação, NOUN, False
., ., ., PUNCT, False
", ", ", NUM, False
Aguardo, aguardo, aguardo, NOUN, False
um, um, um, DET, True
contato, contato, contato, NOUN, False
., ., ., PUNCT, False
Não, não, não, ADV, True
faço, faço, fazer, VERB, True
nada, nada, nada, PRON, True
sem, sem, sem, ADP, True
sua, sua, seu, DET, True
orientação, orientação, orientação, NOUN, False
", ", ", PUNCT, False
,, ,, ,, PUNCT, False
garantiu, garantiu, garantir, VERB, False
., ., ., PUNCT, False
O, o, o, DET, True
técnico, técnico, técnico, NOUN, False
dos, do, de o, ADP, True
juniores, junior, juniores, NOUN, False
terá, terá, ter, VERB, False
um, um, um, DET, True
fim-de-semana, fim-de-semana, fim-de-semana, NOUN, False
atribulado, atribulado, atribulado, VERB, False
:, :, :, PUNCT, False
se, se, se, SCONJ, True
o, o, o, DET, True
time, time, time, NOUN, False
se, se, se, PRON, True
classifica, classifica, classificar, VERB, False
hoje, hoje, hoje, ADV, False
para, para, para, ADP, True
as, as, o, DET, True
semifinais, semifinai, semifinal, NOUN, False
da, da, de o, ADP, True
Copa, copa, copa, PROPN, False
SP, sp, SP, PROPN, False
,, ,, ,, PUNCT, False
ele, ele, ele, PRON, True
dirige, dirig, dirigir, VERB, False
os, os, o, DET, True
garotos, garoto, garoto, NOUN, False
no, no, em o, ADP, True
sábado, sábado, sábado, NOUN, False
e, e, e, CCONJ, True
o, o, o, DET, True
profissional, profission, profissional, NOUN, False
no, no, em o, ADP, True
domingo, domingo, domingo, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Ontem, ontem, ontem, ADV, True
pela, pela, por o, ADP, True
manhã, manhã, manhã, NOUN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
semblante, semblant, semblante, NOUN, False
de, de, de, ADP, True
Murici, murici, Murici, PROPN, False
transparecia, transparecia, transparecia, PROPN, False
sua, sua, seu, DET, True
inquietação, inquietação, inquietação, NOUN, False
., ., ., PUNCT, False
Observando, observando, Observando, VERB, False
o, o, o, DET, True
treino, treino, treino, NOUN, False
dos, do, de o, ADP, True
juniores, junior, juniores, NOUN, False
,, ,, ,, PUNCT, False
Murici, murici, Murici, PROPN, False
seguidamente, seguidament, seguidamente, ADV, False
voltava, voltava, voltar, VERB, False
os, os, o, DET, True
olhos, olho, olho, NOUN, False
para, para, para, ADP, True
o, o, o, DET, True
campo, campo, campo, NOUN, False
ao, ao, a o, ADP, True
lado, lado, lado, NOUN, True
,, ,, ,, PUNCT, False
onde, ond, onde, PRON, True
os, os, o, DET, True
profissionais, profissionai, profissional, NOUN, False
treinavam, treinavam, treinar, VERB, False
., ., ., PUNCT, False
O, o, o, DET, True
técnico, técnico, técnico, NOUN, False
não, não, não, ADV, True
conta, conta, contar, VERB, False
com, com, com, ADP, True
Matosas, matosa, Matosas, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
acertou, acert, acertar, VERB, False
com, com, com, ADP, True
o, o, o, DET, True
Lérida, lérida, Lérida, PROPN, False
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
com, com, com, ADP, True
Luís, luí, Luís, PROPN, False
Carlos, carlo, Carlos, PROPN, False
Goiano, goiano, Goiano, PROPN, False
,, ,, ,, PUNCT, False
contratado, contratado, contratar, VERB, False
pelo, pelo, por o, ADP, True
Fluminense, fluminens, Fluminense, PROPN, False
(, (, (, PUNCT, False
US$, us$, US$, SYM, False
250, 250, 250, NUM, False
mil, mil, mil, NUM, True
), ), ), PUNCT, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
