TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
geral, geral, geral, ADJ, True
tão, tão, tão, ADV, True
comedidos, comedido, comedido, VERB, False
,, ,, ,, PUNCT, False
falam, falam, falar, VERB, False
maravilhas, maravilha, maravilha, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Completando, completando, Completando, VERB, False
o, o, o, DET, True
trio, trio, trio, NOUN, False
de, de, de, ADP, True
Ferro, ferro, Ferro, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Corinthians, corinthian, Corinthians, PROPN, False
mostra, mostra, mostrar, VERB, False
as, as, o, DET, True
suas, sua, seu, DET, True
armas, arma, arma, NOUN, False
reluzentes, reluzent, reluzente, ADJ, False
de, de, de, ADP, True
novas, nova, novo, NOUN, True
:, :, :, PUNCT, False
Gralak, gralak, Gralak, PROPN, False
,, ,, ,, PUNCT, False
Moacir, moacir, Moacir, PROPN, False
,, ,, ,, PUNCT, False
Valdo, valdo, Valdo, PROPN, False
,, ,, ,, PUNCT, False
Casagrande, casagrand, Casagrande, PROPN, False
e, e, e, CCONJ, True
Marcelinho, marcelinho, Marcelinho, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
se, se, se, PRON, True
juntarão, juntarão, juntar, VERB, False
a, a, a, ADP, True
Ronaldo, ronaldo, Ronaldo, PROPN, False
,, ,, ,, PUNCT, False
Henrique, henriqu, Henrique, PROPN, False
,, ,, ,, PUNCT, False
Viola, viola, Viola, PROPN, False
e, e, e, CCONJ, True
companhia, companhia, companhia, NOUN, False
bella, bella, bello, ADJ, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Quanto, quanto, quanto, ADV, True
ao, ao, a o, DET, True
Santos, santo, Santos, PROPN, False
,, ,, ,, PUNCT, False
apesar, apesar, apesar, ADV, False
do, do, de o, DET, True
vacilante, vacilant, vacilante, ADJ, False
processo, processo, processo, NOUN, False
sucessório, sucessório, sucessório, ADJ, False
,, ,, ,, PUNCT, False
Pepe, pepe, Pepe, PROPN, False
me, me, eu, PRON, True
garantia, garantia, garantir, VERB, False
ainda, ainda, ainda, ADV, True
no, no, em o, ADP, True
domingo, domingo, domingo, NOUN, False
à, à, a o, ADP, True
noite, noit, noite, NOUN, False
que, que, que, PRON, True
,, ,, ,, PUNCT, False
com, com, com, ADP, True
Capitão, capitão, Capitão, PROPN, False
na, na, em o, ADP, True
cabeça-de-área, cabeça-de-área, cabeça-de-área, NOUN, False
,, ,, ,, PUNCT, False
Andrei, andrei, Andrei, PROPN, False
lá, lá, lá, ADV, True
atrás, atrá, atrás, ADV, True
e, e, e, CCONJ, True
Paulinho, paulinho, Paulinho, PROPN, False
Kobayashi, kobayashi, Kobayashi, PROPN, False
no, no, em o, ADP, True
meio-campo, meio-campo, meio-campo, NOUN, False
,, ,, ,, PUNCT, False
terá, terá, ter, VERB, False
uma, uma, um, DET, True
equipe, equip, equipe, NOUN, False
competitiva, competitiva, competitivo, ADJ, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Por, por, por, ADP, True
fim, fim, fim, NOUN, True
,, ,, ,, PUNCT, False
sopra, sopra, sopra, VERB, False
do, do, de o, ADP, True
interior, interior, interior, NOUN, False
um, um, um, DET, True
vento, vento, vento, NOUN, False
novo, novo, novo, ADJ, True
., ., ., PUNCT, False
O, o, o, DET, True
Bragantino, bragantino, Bragantino, PROPN, False
esnobando, esnobando, esnobar, VERB, False
com, com, com, ADP, True
seu, seu, seu, DET, True
técnico, técnico, técnico, NOUN, False
europeu, europeu, europeu, ADJ, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Mogi, mogi, Mogi, PROPN, False
novamente, novament, novamente, ADV, False
de, de, de, ADP, True
Leto, leto, Leto, PROPN, False
e, e, e, CCONJ, True
Rivaldo, rivaldo, Rivaldo, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
Guarani, guarani, Guarani, PROPN, False
de, de, de, ADP, True
Djalminha, djalminha, Djalminha, PROPN, False
,, ,, ,, PUNCT, False
o, o, o, DET, True
União, união, união, PROPN, False
de, de, de, ADP, True
Araras, arara, Araras, PROPN, False
etc., etc., etc., PRON, False

, 
, 
, SPACE, False
Assim, assim, assim, ADV, True
,, ,, ,, PUNCT, False
com, com, com, ADP, True
tamanho, tamanho, tamanho, NOUN, False
equilíbrio, equilíbrio, equilíbrio, ADJ, False
de, de, de, ADP, True
força, força, força, NOUN, False
,, ,, ,, PUNCT, False
está, está, estar, AUX, True
afastada, afastada, afastado, VERB, False
a, a, o, DET, True
sombra, sombra, sombra, NOUN, False
mais, mai, mais, ADV, True
negra, negra, negro, ADJ, False
que, que, que, PRON, True
ameaça, ameaça, ameaçar, VERB, False
o, o, o, DET, True
sistema, sistema, sistema, NOUN, True
de, de, de, ADP, True
pontos, ponto, ponto, NOUN, True
corridos, corrido, corrir, VERB, False
–, –, –, PROPN, False
um, um, um, DET, True
time, time, time, NOUN, False
disparar, disparar, disparar, VERB, False
lá, lá, lá, ADV, True
na, na, em o, ADP, True
frente, frent, frente, NOUN, False
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
o, o, o, DET, True
campeonato, campeonato, campeonato, NOUN, False
perder, perder, perder, VERB, False
o, o, o, DET, True
interesse, interess, interesse, NOUN, False
do, do, de o, ADP, True
público, público, público, NOUN, False
., ., ., PUNCT, False
Mas, ma, mas, CCONJ, True
não, não, não, ADV, True
assegura, assegura, assegurar, VERB, False
a, a, o, DET, True
sabedoria, sabedoria, sabedoria, NOUN, False
da, da, de o, ADP, True
adoção, adoção, adoção, NOUN, False
desse, dess, de esse, ADP, True
critério, critério, critério, NOUN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
funciona, funciona, funcionar, VERB, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
geral, geral, geral, ADJ, True
,, ,, ,, PUNCT, False
bem, bem, bem, ADV, True
nos, no, em o, ADP, True
campeonatos, campeonato, campeonato, NOUN, False
europeus, europeu, europeu, ADJ, False
,, ,, ,, PUNCT, False
por, por, por, ADP, True
vários, vário, vários, DET, True
fatores, fator, fator, NOUN, False
que, que, que, PRON, True
estão, estão, estar, AUX, True
ausentes, ausent, ausente, ADJ, False
dos, do, de o, ADP, True
nossos, nosso, nosso, DET, True
torneios, torneio, torneio, NOUN, False
regionais, regionai, regional, ADJ, False
., ., ., PUNCT, False
O, o, o, DET, True
primeiro, primeiro, primeiro, ADJ, True
deles, dele, de ele, PRON, False
é, é, ser, AUX, True
que, que, que, SCONJ, True
,, ,, ,, PUNCT, False
por, por, por, ADP, True
exemplo, exemplo, exemplo, NOUN, True
,, ,, ,, PUNCT, False
na, na, em o, ADP, True
Itália, itália, Itália, PROPN, False
,, ,, ,, PUNCT, False
até, até, até, ADP, True
o, o, o, DET, True
quinto, quinto, quinto, ADJ, True
ou, ou, ou, CCONJ, True
sexto, sexto, sexto, ADJ, True
colocado, colocado, colocado, ADJ, False
,, ,, ,, PUNCT, False
há, há, haver, VERB, False
uma, uma, um, DET, True
premiação, premiação, premiação, NOUN, False
compensadora, compensadora, compensadora, ADV, False
–, –, –, PUNCT, False
participação, participação, participação, NOUN, False
em, em, em, ADP, True
copas, copa, copa, NOUN, False
européias, européia, européia, NOUN, False
etc., etc., etc., ADV, False
Em, em, em, ADP, True
segundo, segundo, segundo, ADJ, True
lugar, lugar, lugar, NOUN, True
,, ,, ,, PUNCT, False
praticamente, praticament, praticamente, ADV, False
todos, todo, todo, DET, True
os, os, o, DET, True
ingressos, ingresso, ingresso, NOUN, False
são, são, ser, AUX, True
vendidos, vendido, vender, VERB, False
com, com, com, ADP, True
antecedência, antecedência, antecedência, NOUN, False
,, ,, ,, PUNCT, False
via, via, via, NOUN, False
carnês, carnê, carnês, ADJ, False
,, ,, ,, PUNCT, False
o, o, o, PRON, True
que, que, que, PRON, True
garante, garant, garantir, VERB, False
a, a, o, DET, True
receita, receita, receita, NOUN, False
e, e, e, CCONJ, True
a, a, o, DET, True
presença, presença, presença, NOUN, False
de, de, de, ADP, True
público, público, público, NOUN, False
,, ,, ,, PUNCT, False
mesmo, mesmo, mesmo, SCONJ, True
que, que, que, SCONJ, True
um, um, um, DET, True
Milan, milan, Milan, PROPN, False
da, da, de o, ADP, True
vida, vida, vida, NOUN, False
saia, saia, saia, ADJ, False
da, da, de o, ADP, True
liderança, liderança, liderança, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Aqui, aqui, aqui, ADV, True
,, ,, ,, PUNCT, False
a, a, o, DET, True
história, história, história, NOUN, False
é, é, ser, AUX, True
bem, bem, bem, ADV, True
outra, outra, outro, ADJ, True
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
o, o, o, PRON, True
que, que, que, PRON, True
exatamente, exatament, exatamente, ADV, False
permitiu, permitiu, permitir, VERB, False
nosso, nosso, nosso, DET, True
futebol, futebol, futebol, NOUN, False
atravessar, atravessar, atravessar, VERB, False
o, o, o, DET, True
seu, seu, seu, DET, True
momento, momento, momento, NOUN, True
mais, mai, mais, ADV, True
crítico, crítico, crítico, ADJ, False
,, ,, ,, PUNCT, False
da, da, de o, ADP, True
segunda, segunda, segundo, ADJ, True
metade, metad, metade, NOUN, False
de, de, de, ADP, True
70, 70, 70, NUM, False
até, até, até, ADP, True
as, as, o, DET, True
beiradas, beirada, beirada, NOUN, False
dos, do, de o, ADP, True
90, 90, 90, NUM, False
,, ,, ,, PUNCT, False
marco, marco, marco, NOUN, False
do, do, de o, ADP, True
novo, novo, novo, ADJ, True
surto, surto, surto, NOUN, False
de, de, de, ADP, True
euforia, euforia, euforia, NOUN, False
,, ,, ,, PUNCT, False
foi, foi, ser, AUX, True
exatamente, exatament, exatamente, ADV, False
o, o, o, DET, True
sistema, sistema, sistema, NOUN, True
classificatório, classificatório, classificatório, ADJ, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
os, os, o, DET, True
minitorneios, minitorneio, minitorneio, NOUN, False
decisórios, decisório, decisório, ADJ, False
., ., ., PUNCT, False
O, o, o, DET, True
problema, problema, problema, NOUN, False
é, é, ser, VERB, True
que, que, que, SCONJ, True
os, os, o, DET, True
regulamentos, regulamento, regulamento, NOUN, False
desses, dess, de esse, ADP, False
torneios, torneio, torneio, NOUN, False
não, não, não, ADV, True
obedeciam, obedeciam, obedeciam, VERB, False
a, a, a, ADP, True
critérios, critério, critério, NOUN, False
técnicos, técnico, técnico, ADJ, False
e, e, e, CCONJ, True
transparentes, transparent, transparente, NOUN, False
., ., ., PUNCT, False
Eram, eram, Eram, AUX, False
forjados, forjado, forjado, VERB, False
para, para, para, SCONJ, True
atender, atend, atender, VERB, False
a, a, a, ADP, True
interesses, interess, interesse, NOUN, False
políticos, político, político, ADJ, False
,, ,, ,, PUNCT, False
menores, menor, pequeno, ADJ, False
,, ,, ,, PUNCT, False
o, o, o, PRON, True
que, que, que, PRON, True
transformava, transformava, transformar, VERB, False
o, o, o, DET, True
corpo, corpo, corpo, NOUN, False
do, do, de o, ADP, True
campeonato, campeonato, campeonato, NOUN, False
numa, numa, em um, ADP, True
tediosa, tediosa, tedioso, ADJ, False
e, e, e, CCONJ, True
inconsequente, inconsequent, inconsequente, ADV, False
sucessão, sucessão, sucessão, NOUN, False
de, de, de, ADP, True
jogos, jogo, jogo, NOUN, False
inócuos, inócuo, inócuo, ADJ, False
., ., ., PUNCT, False
O, o, o, DET, True
problema, problema, problema, NOUN, False
,, ,, ,, PUNCT, False
portanto, portanto, portanto, CCONJ, True
,, ,, ,, PUNCT, False
eram, eram, ser, AUX, False
as, as, o, DET, True
fórmulas, fórmula, fórmula, NOUN, False
adotadas, adotada, adotar, VERB, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Tanto, tanto, tanto, ADV, True
isso, isso, isso, PRON, True
é, é, ser, AUX, True
mais, mai, mais, ADV, True
verdade, verdad, verdade, NOUN, False
que, que, que, SCONJ, True
em, em, em, ADP, True
73, 73, 73, NUM, False
os, os, o, DET, True
pontos, ponto, ponto, NOUN, True
corridos, corrido, corrir, VERB, False
tradicionais, tradicionai, tradicional, ADJ, False
já, já, já, ADV, True
haviam, haviam, haver, AUX, False
se, se, se, PRON, True
exaurido, exaurido, exaurir, VERB, False
., ., ., PUNCT, False
A, a, o, DET, True
presença, presença, presença, NOUN, False
média, média, médio, ADJ, False
de, de, de, ADP, True
público, público, público, NOUN, False
nos, no, em o, ADP, True
nossos, nosso, nosso, DET, True
estádios, estádio, estádio, NOUN, False
,, ,, ,, PUNCT, False
num, num, em um, ADP, True
tempo, tempo, tempo, NOUN, True
em, em, em, ADP, True
que, que, que, PRON, True
ainda, ainda, ainda, ADV, True
ecoavam, ecoavam, ecoar, VERB, False
as, as, o, DET, True
celebrações, celebraçõ, celebração, NOUN, False
do, do, de o, ADP, True
tri, tri, tri, PROPN, False
e, e, e, CCONJ, True
o, o, o, DET, True
eurodólar, eurodólar, eurodólar, NOUN, False
não, não, não, ADV, True
fascinava, fascinava, fascinar, VERB, False
ninguém, ninguém, ninguém, PRON, False
,, ,, ,, PUNCT, False
variava, variava, variar, VERB, False
de, de, de, ADP, True
6.000, 6.000, 6.000, NUM, False
a, a, a, ADP, True
7.000, 7.000, 7.000, NUM, False
espectadores, espectador, espectador, NOUN, False
,, ,, ,, PUNCT, False
quase, quas, quase, ADV, False
nada, nada, nada, PRON, True
para, para, para, ADP, True
uma, uma, um, DET, True
população, população, população, NOUN, False
de, de, de, ADP, True
quase, quas, quase, ADV, False
20, 20, 20, NUM, False
milhões, milhõ, milhão, NUM, False
de, de, de, ADP, True
pessoas, pessoa, pessoa, NOUN, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
todo, todo, todo, DET, True
o, o, o, DET, True
Estado, estado, estado, NOUN, True
de, de, de, ADP, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
., ., ., PUNCT, False
Em, em, em, ADP, True
74, 74, 74, NUM, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
decisões, decisõ, decisão, NOUN, False
no, no, em o, ADP, True
primeiro, primeiro, primeiro, ADJ, True
e, e, e, CCONJ, True
no, no, em o, ADP, True
segundo, segundo, segundo, ADJ, True
turnos, turno, turno, NOUN, False
e, e, e, CCONJ, True
uma, uma, um, DET, True
superfinal, superfin, superfinal, NOUN, False
,, ,, ,, PUNCT, False
saltamos, saltamo, saltar, VERB, False
para, para, para, ADP, True
13, 13, 13, NUM, False
mil, mil, mil, NUM, True
torcedores, torcedor, torcedor, NOUN, False
,, ,, ,, PUNCT, False
em, em, em, ADP, True
média, média, média, NOUN, False
., ., ., PUNCT, False
Depois, depoi, depois, ADV, True
,, ,, ,, PUNCT, False
a, a, o, DET, True
política, política, política, NOUN, False
dos, do, de o, ADP, True
pequenos, pequeno, pequeno, NOUN, False
tomou, tomou, tomar, VERB, False
conta, conta, conta, NOUN, False
da, da, de o, ADP, True
federação, federação, federação, NOUN, False
e, e, e, CCONJ, True
esse, ess, esse, DET, True
esquema, esquema, esquema, NOUN, False
passou, passou, passar, VERB, False
a, a, a, SCONJ, True
ser, ser, ser, AUX, True
condenado, condenado, condenar, VERB, False
pelos, pelo, por o, ADP, True
que, que, que, PRON, True
analisam, analisam, analisar, VERB, False
os, os, o, DET, True
problemas, problema, problema, NOUN, False
do, do, de o, ADP, True
futebol, futebol, futebol, NOUN, False
pela, pela, por o, ADP, True
superfície, superfíci, superfície, NOUN, False
., ., ., PUNCT, False
De, de, de, ADP, True
qualquer, qualquer, qualquer, ADP, True
forma, forma, forma, NOUN, True
,, ,, ,, PUNCT, False
salve, salv, salver, VERB, False
o, o, o, DET, True
futebol, futebol, futebol, NOUN, False
paulista, paulista, paulista, ADJ, False
,, ,, ,, PUNCT, False
hoje, hoje, hoje, ADV, False
,, ,, ,, PUNCT, False
sim, sim, sim, ADV, True
,, ,, ,, PUNCT, False
o, o, o, DET, True
melhor, melhor, bom, ADJ, False
do, do, de o, ADP, True
país, paí, país, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
*, *, *, PUNCT, False

, 
, 
, SPACE, False
Um, um, um, DET, True
achado, achado, achado, NOUN, False
a, a, o, DET, True
imagem, imagem, imagem, NOUN, False
do, do, de o, ADP, True
Matinas, matina, Matinas, PROPN, False
que, que, que, PRON, True
funde, fund, fundir, VERB, False
o, o, o, DET, True
ponta-esquerda, ponta-esquerda, ponta-esquerda, NOUN, False
tricolor, tricolor, tricolor, ADJ, False
Toninho, toninho, Toninho, PROPN, False
à, à, a o, ADP, True
figura, figura, figura, NOUN, False
mítica, mítica, mítico, NOUN, False
do, do, de o, ADP, True
Saci, saci, Saci, PROPN, False
., ., ., PUNCT, False
O, o, o, DET, True
diabo, diabo, diabo, NOUN, False
é, é, ser, VERB, True
que, que, que, SCONJ, True
esse, ess, esse, DET, True
time, time, time, NOUN, False
tem, tem, ter, VERB, True
um, um, um, DET, True
saci, saci, saci, NOUN, False
com, com, com, ADP, True
uma, uma, um, DET, True
perna, perna, perno, NOUN, False
só, só, só, ADV, True
,, ,, ,, PUNCT, False
na, na, em o, ADP, True
esquerda, esquerda, esquerda, NOUN, False
,, ,, ,, PUNCT, False
e, e, e, CCONJ, True
um, um, um, DET, True
Currupira, currupira, Currupira, PROPN, False
de, de, de, ADP, True
pés, pé, pé, NOUN, False
redondos, redondo, redonr, VERB, False
,, ,, ,, PUNCT, False
na, na, em o, ADP, True
direita, direita, direita, NOUN, True
,, ,, ,, PUNCT, False
mais, mai, mais, ADV, True
conhecido, conhecido, conhecido, ADJ, True
pela, pela, por o, ADP, True
alcunha, alcunha, alcunha, NOUN, False
de, de, de, ADP, True
Catê, catê, Catê, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
