TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
, SPACE, False
Folha, folha, Folha, PROPN, False
-, -, -, PUNCT, False
O, o, o, PRON, True
que, que, que, PRON, True
acontece, acontec, acontecer, VERB, False
lá, lá, lá, ADV, True
?, ?, ?, PUNCT, False

, 
, 
, SPACE, False
Axel, axel, Axel, PROPN, False
-, -, -, PUNCT, False
Os, os, o, DET, True
problemas, problema, problema, NOUN, False
começaram, começaram, começar, VERB, False
há, há, haver, VERB, False
30, 30, 30, NUM, False
anos, ano, ano, NOUN, False
., ., ., PUNCT, False
Muitos, muito, muito, PRON, True
que, que, que, PRON, True
entraram, entraram, entrar, VERB, False
nesse, ness, em esse, ADP, True
período, período, período, NOUN, False
tentaram, tentaram, tentar, VERB, True
arrumar, arrumar, arrumar, VERB, False
a, a, o, DET, True
casa, casa, casa, NOUN, False
., ., ., PUNCT, False
A, a, o, DET, True
nova, nova, novo, ADJ, True
diretoria, diretoria, diretoria, NOUN, False
tem, tem, ter, VERB, True
grandes, grand, grande, ADJ, True
chances, chanc, chance, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Folha, folha, Folha, PROPN, False
-, -, -, PUNCT, False
Você, você, você, PRON, True
pensa, pensa, pensar, VERB, False
em, em, em, ADP, True
seleção, seleção, seleção, NOUN, False
brasileira, brasileira, brasileiro, ADJ, False
?, ?, ?, PUNCT, False

, 
, 
, SPACE, False
Axel, axel, Axel, PROPN, False
-, -, -, PUNCT, False
Sem, sem, sem, ADP, True
dúvida, dúvida, dúvida, NOUN, False
., ., ., PUNCT, False
O, o, o, DET, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
é, é, ser, AUX, True
um, um, um, DET, True
time, time, time, NOUN, False
da, da, de o, ADP, True
capital, capit, capital, NOUN, False
,, ,, ,, PUNCT, False
de, de, de, ADP, True
maior, maior, grande, ADJ, True
expressão, expressão, expressão, NOUN, False
no, no, em o, ADP, True
momento, momento, momento, NOUN, True
e, e, e, CCONJ, True
vai, vai, ir, AUX, True
disputar, disputar, disputar, VERB, False
torneios, torneio, torneio, NOUN, False
importantes, important, importante, ADJ, False
., ., ., PUNCT, False
Tenho, tenho, ter, VERB, True
mais, mai, mais, DET, True
chances, chanc, chance, NOUN, False
de, de, de, SCONJ, True
regressar, regressar, regressar, VERB, False
à, à, a o, ADP, True
seleção, seleção, seleção, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Folha, folha, Folha, PROPN, False
-, -, -, PUNCT, False
Como, como, como, ADV, True
vai, vai, ir, AUX, True
ser, ser, ser, AUX, True
estrear, estrear, estrear, VERB, False
contra, contra, contra, ADP, True
seu, seu, seu, DET, True
ex-clube, ex-club, ex-clube, NOUN, False
?, ?, ?, PUNCT, False

, 
, 
, SPACE, False
Axel, axel, Axel, PROPN, False
-, -, -, PUNCT, False
Nada, nada, nada, PRON, True
de, de, de, ADP, True
mais, mai, mais, ADV, True
., ., ., PUNCT, False
Agora, agora, agora, ADV, True
sou, sou, ser, AUX, True
um, um, um, DET, True
jogador, jogador, jogador, NOUN, False
do, do, de o, ADP, True
São, são, São, PROPN, True
Paulo, paulo, Paulo, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
