TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
,, ,, ,, PUNCT, False
isso, isso, isso, PRON, True
já, já, já, ADV, True
vale, vale, valer, VERB, False
uma, uma, um, DET, True
vida, vida, vida, NOUN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
Alberto, alberto, Alberto, PROPN, False
Helena, helena, Helena, PROPN, False
Jr., jr., Jr., PROPN, False
escreve, escrev, escrever, VERB, False
às, às, a o, ADP, True
quartas, quarta, quarto, NOUN, False
,, ,, ,, PUNCT, False
domingos, domingo, domingo, NOUN, False
e, e, e, CCONJ, True
segundas, segunda, segundo, VERB, False

, 
, 
, SPACE, False
