TOKEN, STEMMING, LEMMA, POS, IS_STOP_WORD 
Hyatt, hyatt, Hyatt, PROPN, False
San, san, San, PROPN, False
Francisco, francisco, Francisco, PROPN, False
,, ,, ,, PUNCT, False
com, com, com, ADP, True
uma, uma, um, DET, True
promoção, promoção, promoção, NOUN, False
:, :, :, PUNCT, False
diárias, diária, diária, NOUN, False
em, em, em, ADP, True
quartos, quarto, quarto, NOUN, False
para, para, para, ADP, True
até, até, até, ADP, True
quatro, quatro, quatro, NUM, True
pessoas, pessoa, pessoa, NOUN, False
saem, saem, sair, VERB, False
por, por, por, ADP, True
US$, us$, US$, SYM, False
159, 159, 159, NUM, False
(, (, (, PUNCT, False
CR$, cr$, CR$, SYM, False
59, 59, 59, NUM, False
mil, mil, mil, NUM, True
), ), ), PUNCT, False
e, e, e, CCONJ, True
dão, dão, dar, VERB, True
direito, direito, direito, NOUN, False
a, a, a, ADP, True
um, um, um, DET, True
Chevy, chevi, Chevy, PROPN, False
Cavalier, cavali, Cavalier, PROPN, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
No, no, em o, ADP, True
San, san, San, PROPN, False
Francisco, francisco, Francisco, PROPN, False
Marriott, marriott, Marriott, PROPN, False
,, ,, ,, PUNCT, False
que, que, que, PRON, True
lembra, lembra, lembrar, VERB, False
uma, uma, um, DET, True
caixa, caixa, caixa, NOUN, False
de, de, de, ADP, True
música, música, música, NOUN, False
(, (, (, PUNCT, False
", ", ", PUNCT, False
juke, juke, juke, ADJ, False
box, box, box, NOUN, False
", ", ", X, False
), ), ), PUNCT, False
,, ,, ,, PUNCT, False
as, as, o, DET, True
diárias, diária, diária, NOUN, False
não, não, não, ADV, True
incluem, incluem, incluir, VERB, False
café, café, café, NOUN, False
da, da, de o, ADP, True
manhã, manhã, manhã, NOUN, False
., ., ., PUNCT, False
(, (, (, PUNCT, False
SC, sc, SC, PROPN, False
), ), ), PUNCT, False

, 
, 
, SPACE, False
RESERVAS, reserva, RESERVAS, NOUN, False
NO, no, NO, ADP, True
BRASIL, brasil, BRASIL, PROPN, False
:, :, :, PUNCT, False
Westin, westin, Westin, PROPN, False
St, st, St, PROPN, False
., ., ., PROPN, False
Francis, franci, Francis, PROPN, False
,, ,, ,, PUNCT, False
tel., tel., tel., NOUN, False
(, (, (, ADP, False
011, 011, 011, NUM, False
), ), ), NUM, False
289-7200, 289-7200, 289-7200, NUM, False
;, ;, ;, PUNCT, False
Grand, grand, Grand, PROPN, False
Hyatt, hyatt, Hyatt, PROPN, False
San, san, San, PROPN, False
Francisco, francisco, Francisco, PROPN, False
,, ,, ,, PUNCT, False
tel., tel., tel., NOUN, False
(, (, (, ADP, False
011, 011, 011, NUM, False
), ), ), NUM, False
257-8855, 257-8855, 257-8855, NUM, False
;, ;, ;, PUNCT, False
e, e, e, CCONJ, True
San, san, San, PROPN, False
Francisco, francisco, Francisco, PROPN, False
Marriott, marriott, Marriott, PROPN, False
,, ,, ,, PUNCT, False
tel., tel., tel., NOUN, False
(, (, (, ADP, False
011, 011, 011, NUM, False
), ), ), ADP, False
256-2811, 256-2811, 256-2811, NUM, False
., ., ., PUNCT, False

, 
, 
, SPACE, False
